Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2019-02-10,All the Colors of Giallo,2019,https://letterboxd.com/aghoulaghast/film/all-the-colors-of-giallo/,2.5,,blu-ray,2019-02-09
2019-02-10,Cathy's Curse,1977,https://letterboxd.com/aghoulaghast/film/cathys-curse/,3.5,,blu-ray,2019-02-09
2019-02-10,"Another Day, Another Man",1966,https://letterboxd.com/aghoulaghast/film/another-day-another-man/,3.5,,"dvd, something weird",2019-02-09
2019-02-12,Horror Noire: A History of Black Horror,2019,https://letterboxd.com/aghoulaghast/film/horror-noire-a-history-of-black-horror/,4.5,,"streaming, shudder, with-lauren",2019-02-11
2019-02-13,The Thing,1982,https://letterboxd.com/aghoulaghast/film/the-thing/3/,4.5,Yes,"streaming, google play, with-lauren",2019-02-12
2019-02-16,That's Sexploitation!,2013,https://letterboxd.com/aghoulaghast/film/thats-sexploitation/,3.5,,"blu-ray, something weird",2019-02-15
2019-02-19,The Butterfly Effect,2004,https://letterboxd.com/aghoulaghast/film/the-butterfly-effect/,2,Yes,"streaming, netflix, with-lauren",2019-02-17
2019-02-19,Beyond the Darkness,1979,https://letterboxd.com/aghoulaghast/film/beyond-the-darkness/1/,3.5,Yes,blu-ray,2019-02-18
2019-02-20,Star Kid,1998,https://letterboxd.com/aghoulaghast/film/star-kid/,2.5,,"brattle theater, trash night, with-lauren, theater, digital",2019-02-19
2019-02-21,Low Blow,1986,https://letterboxd.com/aghoulaghast/film/low-blow/,3.5,,"dvd, mill creek",2019-02-20
2019-02-23,Final Destination 2,2003,https://letterboxd.com/aghoulaghast/film/final-destination-2/,3,Yes,"streaming, netflix",2019-02-22
2019-02-25,Scarecrows,1988,https://letterboxd.com/aghoulaghast/film/scarecrows/,3,,"streaming, amazon prime",2019-02-24
2019-02-25,The Spell,1977,https://letterboxd.com/aghoulaghast/film/the-spell/,3.5,,"streaming, amazon prime",2019-02-24
2019-02-26,Spider-Man: Into the Spider-Verse,2018,https://letterboxd.com/aghoulaghast/film/spider-man-into-the-spider-verse/,5,,"digital, theater, amc",2019-02-25
2019-03-01,Reckless Decision,1933,https://letterboxd.com/aghoulaghast/film/reckless-decision/,2.5,,"streaming, amazon prime",2019-02-28
2019-03-02,Apollo 11,2019,https://letterboxd.com/aghoulaghast/film/apollo-11-2019/,4.5,,"theater, amc, digital, imax",2019-03-01
2019-03-02,Terminator 2: Judgment Day,1991,https://letterboxd.com/aghoulaghast/film/terminator-2-judgment-day/1/,4,Yes,"digital, theater, coolidge corner",2019-03-01
2019-03-03,Polk County Pot Plane,1977,https://letterboxd.com/aghoulaghast/film/polk-county-pot-plane/,2.5,,"mill creek, dvd",2019-03-02
2019-03-04,Burial Ground,1981,https://letterboxd.com/aghoulaghast/film/burial-ground/,3,Yes,"streaming, shudder",2019-03-03
2019-03-06,Leaving Neverland,2019,https://letterboxd.com/aghoulaghast/film/leaving-neverland/,4,,"streaming, hbo",2019-03-04
2019-03-06,Mommy Dead and Dearest,2017,https://letterboxd.com/aghoulaghast/film/mommy-dead-and-dearest/,4,,"streaming, hbo",2019-03-05
2019-03-10,Blood Beat,1983,https://letterboxd.com/aghoulaghast/film/blood-beat/,3.5,,"amazon prime, streaming, vinegar syndrome",2019-03-09
2019-03-11,Love You To Death,2019,https://letterboxd.com/aghoulaghast/film/love-you-to-death-2019/,3.5,,"download, lifetime",2019-03-10
2019-03-12,Death Wish,1974,https://letterboxd.com/aghoulaghast/film/death-wish/,2.5,,"streaming, amazon prime",2019-03-11
2019-03-12,There's Something Wrong with Aunt Diane,2011,https://letterboxd.com/aghoulaghast/film/theres-something-wrong-with-aunt-diane/,3.5,,"streaming, hbo",2019-03-11
2019-03-13,Invasion U.S.A.,1985,https://letterboxd.com/aghoulaghast/film/invasion-usa-1985/,3,,"streaming, amazon prime",2019-03-12
2019-03-13,Death Wish II,1982,https://letterboxd.com/aghoulaghast/film/death-wish-ii/,2.5,,dvd,2019-03-12
2019-03-16,Cléo from 5 to 7,1962,https://letterboxd.com/aghoulaghast/film/cleo-from-5-to-7/,5,Yes,"digital, brattle theater, theater",2019-03-15
2019-03-16,Vivre Sa Vie,1962,https://letterboxd.com/aghoulaghast/film/vivre-sa-vie/,3.5,Yes,"35mm, brattle theater, theater",2019-03-15
2019-03-17,The Possessed,1975,https://letterboxd.com/aghoulaghast/film/the-possessed-1975-1/,4,,"streaming, amazon prime",2019-03-16
2019-03-17,I Am Divine,2013,https://letterboxd.com/aghoulaghast/film/i-am-divine/,4.5,,"streaming, hulu",2019-03-16
2019-03-17,The Devil's Hand,1961,https://letterboxd.com/aghoulaghast/film/the-devils-hand/,2.5,,"streaming, amazon prime",2019-03-16
2019-03-17,Two Thousand Maniacs!,1964,https://letterboxd.com/aghoulaghast/film/two-thousand-maniacs/,2.5,,"blu-ray, something weird",2019-03-16
2019-03-18,Wendy and Lucy,2008,https://letterboxd.com/aghoulaghast/film/wendy-and-lucy/,4,,"streaming, hulu",2019-03-17
2019-03-18,Inception,2010,https://letterboxd.com/aghoulaghast/film/inception/,4.5,Yes,"streaming, hbo",2019-03-17
2019-03-20,Final Voyage,2000,https://letterboxd.com/aghoulaghast/film/final-voyage/,2.5,,"digital, trash night, brattle theater, theater",2019-03-19
2019-03-21,The Inventor: Out for Blood in Silicon Valley,2019,https://letterboxd.com/aghoulaghast/film/the-inventor-out-for-blood-in-silicon-valley/,3,,"streaming, hbo",2019-03-20
2019-03-23,"A Smell of Honey, a Swallow of Brine",1966,https://letterboxd.com/aghoulaghast/film/a-smell-of-honey-a-swallow-of-brine/,3.5,,"dvd, something weird",2019-03-22
2019-03-24,A Sweet Sickness,1968,https://letterboxd.com/aghoulaghast/film/a-sweet-sickness/,2.5,,"dvd, something weird",2019-03-23
2019-03-24,Teen-Age Strangler,1964,https://letterboxd.com/aghoulaghast/film/teen-age-strangler/,3.5,,"streaming, amazon prime",2019-03-23
2019-03-24,The Inventor: Out for Blood in Silicon Valley,2019,https://letterboxd.com/aghoulaghast/film/the-inventor-out-for-blood-in-silicon-valley/1/,3,Yes,"streaming, hbo, with-lauren",2019-03-23
2019-03-25,The Brick Dollhouse,1967,https://letterboxd.com/aghoulaghast/film/the-brick-dollhouse/,3,,"dvd, something weird",2019-03-24
2019-03-25,King Cohen: The Wild World of Filmmaker Larry Cohen,2017,https://letterboxd.com/aghoulaghast/film/king-cohen-the-wild-world-of-filmmaker-larry-cohen/,3.5,,"streaming, shudder",2019-03-24
2019-03-25,Jail Bait,1954,https://letterboxd.com/aghoulaghast/film/jail-bait-1954/,3,,"streaming, amazon prime",2019-03-24
2019-03-27,Snuff,1976,https://letterboxd.com/aghoulaghast/film/snuff/,2.5,Yes,"streaming, amazon prime",2019-03-26
2019-03-27,Twisted Pair,2018,https://letterboxd.com/aghoulaghast/film/twisted-pair/,3.5,,"dvd, with-lauren",2019-03-26
2019-03-28,Criminally Insane,1975,https://letterboxd.com/aghoulaghast/film/criminally-insane/,3.5,,"streaming, amazon prime",2019-03-27
2019-03-29,The Touch of Her Flesh,1967,https://letterboxd.com/aghoulaghast/film/the-touch-of-her-flesh/,2.5,,"dvd, something weird",2019-03-28
2019-04-01,C.H.U.D.,1984,https://letterboxd.com/aghoulaghast/film/chud/,1.5,,"streaming, shudder, the last drive-in, with-lauren",2019-03-31
2019-04-03,Legacy of Satan,1974,https://letterboxd.com/aghoulaghast/film/legacy-of-satan/,3.5,,"streaming, amazon prime",2019-04-02
2019-04-04,Indecent Desires,1968,https://letterboxd.com/aghoulaghast/film/indecent-desires/,2.5,,"dvd, something weird",2019-04-03
2019-04-04,For All Mankind,1989,https://letterboxd.com/aghoulaghast/film/for-all-mankind/,4.5,Yes,"streaming, kanopy",2019-04-03
2019-04-05,D.E.B.S.,2004,https://letterboxd.com/aghoulaghast/film/debs/,4,,"35mm, brattle theater, theater",2019-04-04
2019-04-06,Castle Freak,1995,https://letterboxd.com/aghoulaghast/film/castle-freak/,2.5,,"streaming, shudder, the last drive-in",2019-04-05
2019-04-06,Cop Hater,1958,https://letterboxd.com/aghoulaghast/film/cop-hater/,3,,"streaming, amazon prime",2019-04-05
2019-04-06,Uncle Sam,1996,https://letterboxd.com/aghoulaghast/film/uncle-sam/,2.5,,"blu-ray, with-lauren",2019-04-05
2019-04-07,The Curse of Her Flesh,1968,https://letterboxd.com/aghoulaghast/film/the-curse-of-her-flesh/,3.5,,"dvd, something weird",2019-04-06
2019-04-07,The Killing of America,1981,https://letterboxd.com/aghoulaghast/film/the-killing-of-america/,3,,"streaming, amazon prime, mondo",2019-04-06
2019-04-07,The Kiss of Her Flesh,1968,https://letterboxd.com/aghoulaghast/film/the-kiss-of-her-flesh/,3,,"dvd, something weird",2019-04-06
2019-04-07,Possum,2018,https://letterboxd.com/aghoulaghast/film/possum/,4,,"streaming, amazon prime",2019-04-06
2019-04-09,Deadly Weapons,1974,https://letterboxd.com/aghoulaghast/film/deadly-weapons/,4,,"something weird, blu-ray",2019-04-08
2019-04-11,Double Agent 73,1974,https://letterboxd.com/aghoulaghast/film/double-agent-73/,3.5,,"blu-ray, something weird",2019-04-10
2019-04-13,Death Wish 3,1985,https://letterboxd.com/aghoulaghast/film/death-wish-3/,3,,"streaming, amazon prime",2019-04-12
2019-04-13,Deathgasm,2015,https://letterboxd.com/aghoulaghast/film/deathgasm/1/,4,Yes,"streaming, shudder, the last drive-in",2019-04-12
2019-04-14,Thunder Road,2018,https://letterboxd.com/aghoulaghast/film/thunder-road-2018/,4,,"streaming, amazon prime",2019-04-13
2019-04-14,Deadly Duo,1962,https://letterboxd.com/aghoulaghast/film/deadly-duo-1962/,2,,"streaming, amazon prime",2019-04-13
2019-04-14,The Girls from Thunder Strip,1970,https://letterboxd.com/aghoulaghast/film/the-girls-from-thunder-strip/,1.5,,"streaming, amazon prime",2019-04-13
2019-04-15,Stalkers,2013,https://letterboxd.com/aghoulaghast/film/stalkers/,2.5,,"streaming, lifetime movie club",2019-04-14
2019-04-16,The Cry Baby Killer,1958,https://letterboxd.com/aghoulaghast/film/the-cry-baby-killer/,2.5,,"streaming, amazon prime",2019-04-15
2019-04-17,Us,2019,https://letterboxd.com/aghoulaghast/film/us-2019/,4,,"theater, amc, digital, with-lauren",2019-04-16
2019-04-20,Truck Stop Women,1974,https://letterboxd.com/aghoulaghast/film/truck-stop-women/,3,,"streaming, amazon prime",2019-04-19
2019-04-20,"Hot Skin, Cold Cash",1965,https://letterboxd.com/aghoulaghast/film/hot-skin-cold-cash/,2.5,,"streaming, amazon prime",2019-04-19
2019-04-21,Madman,1981,https://letterboxd.com/aghoulaghast/film/madman/,1.5,,"streaming, shudder, the last drive-in",2019-04-20
2019-04-21,The Teacher,1974,https://letterboxd.com/aghoulaghast/film/the-teacher/,2,,"streaming, amazon prime",2019-04-20
2019-04-21,Mission Control: The Unsung Heroes of Apollo,2017,https://letterboxd.com/aghoulaghast/film/mission-control-the-unsung-heroes-of-apollo/,3.5,,"streaming, netflix",2019-04-20
2019-04-22,Wild Weed,1949,https://letterboxd.com/aghoulaghast/film/wild-weed/,2.5,,"streaming, amazon prime",2019-04-21
2019-04-22,I Am Here....Now,2009,https://letterboxd.com/aghoulaghast/film/i-am-herenow/,2,,"download, with-lauren",2019-04-21
2019-04-23,Test Tube Babies,1948,https://letterboxd.com/aghoulaghast/film/test-tube-babies/,1.5,,"streaming, amazon prime",2019-04-22
2019-04-24,Solarbabies,1986,https://letterboxd.com/aghoulaghast/film/solarbabies/,2.5,,"digital, brattle theater, theater, trash night, with-lauren",2019-04-23
2019-04-25,The Endless,2017,https://letterboxd.com/aghoulaghast/film/the-endless/,3.5,,"netflix, streaming, with-lauren",2019-04-24
2019-04-27,Demon Wind,1990,https://letterboxd.com/aghoulaghast/film/demon-wind/,3,,"streaming, shudder, the last drive-in",2019-04-26
2019-04-28,Something Weird,1967,https://letterboxd.com/aghoulaghast/film/something-weird/,3.5,,blu-ray,2019-04-27
2019-05-01,Pet Sematary,2019,https://letterboxd.com/aghoulaghast/film/pet-sematary-2019/,1,,"theater, amc, with-lauren, digital",2019-04-30
2019-05-02,She-Devils on Wheels,1968,https://letterboxd.com/aghoulaghast/film/she-devils-on-wheels/,4,,blu-ray,2019-05-01
2019-05-02,Just for the Hell of It,1968,https://letterboxd.com/aghoulaghast/film/just-for-the-hell-of-it/,3,,blu-ray,2019-05-01
2019-05-04,"Extremely Wicked, Shockingly Evil and Vile",2019,https://letterboxd.com/aghoulaghast/film/extremely-wicked-shockingly-evil-and-vile/,2.5,,"streaming, netflix, with-lauren",2019-05-03
2019-05-06,The Passenger,1975,https://letterboxd.com/aghoulaghast/film/the-passenger/1/,5,Yes,"35mm, somerville theatre",2019-05-05
2019-05-07,She-Man: A Story of Fixation,1967,https://letterboxd.com/aghoulaghast/film/she-man-a-story-of-fixation/,3.5,,"dvd, something weird",2019-05-06
2019-05-09,Let Me Die a Woman,1977,https://letterboxd.com/aghoulaghast/film/let-me-die-a-woman/,3.5,,"dvd, something weird",2019-05-08
2019-05-10,Dressed to Kill,1980,https://letterboxd.com/aghoulaghast/film/dressed-to-kill-1980/,4,,"streaming, amazon prime",2019-05-09
2019-05-11,Code of Silence,1985,https://letterboxd.com/aghoulaghast/film/code-of-silence/,3,,"streaming, amazon prime",2019-05-10
2019-05-11,BlacKkKlansman,2018,https://letterboxd.com/aghoulaghast/film/blackkklansman/,4,,"streaming, hbo",2019-05-10
2019-05-11,The Unknown Known,2013,https://letterboxd.com/aghoulaghast/film/the-unknown-known/,3,,"streaming, netflix",2019-05-10
2019-05-12,My Brother's Wife,1966,https://letterboxd.com/aghoulaghast/film/my-brothers-wife/,3.5,,"dvd, something weird",2019-05-11
2019-05-13,Back to the Future,1985,https://letterboxd.com/aghoulaghast/film/back-to-the-future/,4.5,Yes,"streaming, dvd-rip, with-lauren",2019-05-12
2019-05-14,Scum of the Earth!,1963,https://letterboxd.com/aghoulaghast/film/scum-of-the-earth/,3.5,,blu-ray,2019-05-13
2019-05-17,Herschell Gordon Lewis: The Godfather of Gore,2010,https://letterboxd.com/aghoulaghast/film/herschell-gordon-lewis-the-godfather-of-gore/,3,,"dvd, something weird",2019-05-16
2019-05-18,The Other Hell,1981,https://letterboxd.com/aghoulaghast/film/the-other-hell/1/,3.5,Yes,"streaming, amazon prime",2019-05-17
2019-05-20,Pink Flamingos,1972,https://letterboxd.com/aghoulaghast/film/pink-flamingos/,5,Yes,"download, digital, with-lauren",2019-05-19
2019-05-20,Blood Feast,1963,https://letterboxd.com/aghoulaghast/film/blood-feast/1/,4,Yes,"streaming, shudder, the last drive-in, with-lauren",2019-05-19
2019-05-22,Antropophagus,1980,https://letterboxd.com/aghoulaghast/film/antropophagus/,3,,blu-ray,2019-05-21
2019-05-26,The Wicker Man,2006,https://letterboxd.com/aghoulaghast/film/the-wicker-man-2006/,2,Yes,"streaming, hbo, with-lauren",2019-05-25
2019-05-27,The Silence,2019,https://letterboxd.com/aghoulaghast/film/the-silence-2019/,2,,"streaming, netflix, with-lauren",2019-05-26
2019-05-27,Spider-Man: Into the Spider-Verse,2018,https://letterboxd.com/aghoulaghast/film/spider-man-into-the-spider-verse/1/,5,Yes,"streaming, amazon prime, with-lauren",2019-05-26
2019-05-29,The Hole in the Ground,2019,https://letterboxd.com/aghoulaghast/film/the-hole-in-the-ground-2019/,4,,"streaming, amazon prime, with-lauren",2019-05-28
2019-06-01,Psychos in Love,1987,https://letterboxd.com/aghoulaghast/film/psychos-in-love/,4,,"streaming, amazon prime",2019-05-31
2019-06-04,But I'm a Cheerleader,1999,https://letterboxd.com/aghoulaghast/film/but-im-a-cheerleader/,4,,"streaming, roku channel, with-lauren",2019-06-03
2019-06-06,They Paid with Bullets: Chicago 1929,1969,https://letterboxd.com/aghoulaghast/film/they-paid-with-bullets-chicago-1929/,2.5,,"streaming, amazon prime",2019-06-05
2019-06-07,Hide and Seek,2005,https://letterboxd.com/aghoulaghast/film/hide-and-seek/,2.5,Yes,"streaming, hbo",2019-06-06
2019-06-08,Taking Lives,2004,https://letterboxd.com/aghoulaghast/film/taking-lives/,1,,"streaming, netflix, with-lauren",2019-06-07
2019-06-10,Tombs of the Blind Dead,1972,https://letterboxd.com/aghoulaghast/film/tombs-of-the-blind-dead/,3,,"streaming, amazon prime",2019-06-09
2019-06-10,Assault in Paradise,1977,https://letterboxd.com/aghoulaghast/film/assault-in-paradise/,3.5,,"streaming, amazon prime",2019-06-09
2019-06-13,The Nun,2018,https://letterboxd.com/aghoulaghast/film/the-nun-2018/,2,,"streaming, hbo, with-lauren",2019-06-12
2019-06-15,Heroes for Hire,1984,https://letterboxd.com/aghoulaghast/film/heroes-for-hire/,2.5,,"streaming, amazon prime",2019-06-14
2019-06-16,Backcountry,2014,https://letterboxd.com/aghoulaghast/film/backcountry/,2,,"streaming, netflix",2019-06-15
2019-06-17,American Movie,1999,https://letterboxd.com/aghoulaghast/film/american-movie/1/,5,Yes,"streaming, amazon prime, with-lauren",2019-06-16
2019-06-18,Chained for Life,1952,https://letterboxd.com/aghoulaghast/film/chained-for-life/,2.5,,"streaming, amazon prime",2019-06-17
2019-06-19,Funeral Parade of Roses,1969,https://letterboxd.com/aghoulaghast/film/funeral-parade-of-roses/1/,5,Yes,"blu-ray, with-lauren",2019-06-18
2019-06-20,Hollywood Vice Squad,1986,https://letterboxd.com/aghoulaghast/film/hollywood-vice-squad/,2.5,,"streaming, amazon prime",2019-06-19
2019-06-20,The Driller Killer,1979,https://letterboxd.com/aghoulaghast/film/the-driller-killer/,3.5,,"streaming, kanopy",2019-06-19
2019-06-23,Masters of the Universe,1987,https://letterboxd.com/aghoulaghast/film/masters-of-the-universe/,3,,"35mm, drive-in",2019-06-22
2019-06-26,God Knows Where I Am,2016,https://letterboxd.com/aghoulaghast/film/god-knows-where-i-am/,3.5,,"streaming, netflix",2019-06-25
2019-06-27,The Sixth Sense,1999,https://letterboxd.com/aghoulaghast/film/the-sixth-sense/,4.5,Yes,"streaming, netflix, with-lauren",2019-06-26
2019-07-03,Midsommar,2019,https://letterboxd.com/aghoulaghast/film/midsommar/,3.5,,"coolidge corner, theater, digital, with-lauren",2019-07-02
2019-07-04,The 400 Blows,1959,https://letterboxd.com/aghoulaghast/film/the-400-blows/,5,Yes,"streaming, kanopy, with-lauren",2019-07-03
2019-07-06,Fatal Bond,1991,https://letterboxd.com/aghoulaghast/film/fatal-bond/,2,,"streaming, lifetime movie club, with-lauren",2019-07-05
2019-07-12,"I Love You, Now Die: The Commonwealth v. Michelle Carter",2019,https://letterboxd.com/aghoulaghast/film/i-love-you-now-die-the-commonwealth-v-michelle-carter/,4,,"streaming, hbo, with-lauren",2019-07-10
2019-07-12,Thought Crimes,2015,https://letterboxd.com/aghoulaghast/film/thought-crimes/,2.5,,"streaming, hbo, with-lauren",2019-07-11
2019-07-13,Midsommar,2019,https://letterboxd.com/aghoulaghast/film/midsommar/1/,4,Yes,"digital, theater, amc",2019-07-12
2019-07-13,Munchausen,2013,https://letterboxd.com/aghoulaghast/film/munchausen/,3,,"streaming, youtube",2019-07-12
2019-07-21,Secret Obsession,2019,https://letterboxd.com/aghoulaghast/film/secret-obsession/,2.5,,"streaming, netflix, with-lauren",2019-07-20
2019-07-22,A Nightmare on Elm Street,1984,https://letterboxd.com/aghoulaghast/film/a-nightmare-on-elm-street/2/,3.5,Yes,"dvd-rip, with-lauren",2019-07-21
2019-07-22,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,https://letterboxd.com/aghoulaghast/film/a-nightmare-on-elm-street-part-2-freddys-revenge/,3,Yes,"dvd-rip, with-lauren",2019-07-21
2019-07-22,A Nightmare on Elm Street 3: Dream Warriors,1987,https://letterboxd.com/aghoulaghast/film/a-nightmare-on-elm-street-3-dream-warriors/,3,Yes,"dvd-rip, with-lauren",2019-07-21
2019-07-24,The Immoral Three,1975,https://letterboxd.com/aghoulaghast/film/the-immoral-three/,3,,"blu-ray, something weird",2019-07-23
2019-07-24,The Invasion,2007,https://letterboxd.com/aghoulaghast/film/the-invasion/,3,,"streaming, hbo, with-lauren",2019-07-23
2019-07-25,Bob le Flambeur,1956,https://letterboxd.com/aghoulaghast/film/bob-le-flambeur/,5,,"streaming, kanopy",2019-07-24
2019-07-26,Major League,1989,https://letterboxd.com/aghoulaghast/film/major-league/1/,4,Yes,"streaming, amazon prime",2019-07-25
2019-07-26,Free Radicals: A History of Experimental Film,2012,https://letterboxd.com/aghoulaghast/film/free-radicals-a-history-of-experimental-film/,3,,"streaming, kanopy",2019-07-25
2019-07-27,Rats: Night of Terror,1984,https://letterboxd.com/aghoulaghast/film/rats-night-of-terror/,3.5,,"streaming, amazon prime, with-lauren",2019-07-26
2019-07-29,Flowers in the Attic,2014,https://letterboxd.com/aghoulaghast/film/flowers-in-the-attic-2014/,2.5,,"streaming, lifetime movie club, with-lauren",2019-07-28
2019-07-30,Bad Black,2016,https://letterboxd.com/aghoulaghast/film/bad-black/,5,,"brattle theater, digital",2019-07-29
2019-07-31,78/52,2017,https://letterboxd.com/aghoulaghast/film/78-52/,3.5,,"streaming, hulu",2019-07-30
2019-07-31,Once Upon a Time… in Hollywood,2019,https://letterboxd.com/aghoulaghast/film/once-upon-a-time-in-hollywood/,4,,"amc, theater, digital, with-lauren",2019-07-30
2019-08-01,The Great Hack,2019,https://letterboxd.com/aghoulaghast/film/the-great-hack/,3,,"streaming, netflix",2019-07-31
2019-08-01,Bad Lieutenant,1992,https://letterboxd.com/aghoulaghast/film/bad-lieutenant/,4,,"streaming, amazon prime",2019-07-31
2019-08-01,Hot Cars,1956,https://letterboxd.com/aghoulaghast/film/hot-cars/,3.5,,"streaming, amazon prime",2019-07-31
2019-08-03,Garry Winogrand: All Things Are Photographable,2018,https://letterboxd.com/aghoulaghast/film/garry-winogrand-all-things-are-photographable/,4,,"streaming, kanopy",2019-08-02
2019-08-03,The Hole in the Ground,2019,https://letterboxd.com/aghoulaghast/film/the-hole-in-the-ground-2019/1/,4,Yes,"streaming, amazon prime",2019-08-02
